Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value	Triangle
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 6	-0.015171	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 7	 0.001346	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 5	-0.053236	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 2	-0.005894	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 4	 0.000492	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 2	-0.034842	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 4	-0.000122	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Autosomes	K = 2	-0.004540	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 2	-0.084071	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 7	 0.000423	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 6	-0.000856	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 5	-0.001012	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 7	 0.000877	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 6	 0.000214	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 2	 0.011782	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 4	-0.031928	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 7	-0.000086	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Autosomes	K = 4	 0.002173	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 7	-0.048478	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 5	 0.000024	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 7	 0.011463	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 2	-0.005365	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 2	-0.062167	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 7	 0.052630	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Allosome	K = 6	 0.007834	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 2	-0.007718	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 6	-0.004268	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 3	 0.002208	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Autosomes	K = 7	 0.001043	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 7	-0.000745	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 5	 0.053797	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 6	 0.000942	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 5	 0.001830	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 5	 0.001243	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 3	 0.008143	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 6	-0.006012	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 6	 0.010389	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 6	 0.001252	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 6	 0.001753	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 5	 0.041364	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 3	-0.042017	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 4	 0.000823	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 4	 0.002312	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 3	 0.001306	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 5	 0.017619	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 4	 0.006354	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 3	 0.058524	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 7	-0.033861	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 3	 0.001196	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 2	 0.009615	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 3	-0.004218	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 6	 0.023700	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 7	 0.001497	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 5	-0.000180	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 5	-0.005597	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 7	 0.062259	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 7	-0.001598	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 6	 0.000391	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Allosome	K = 5	 0.000319	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 4	-0.042500	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 4	-0.004808	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 3	 0.000666	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 4	-0.046381	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 6	-0.051178	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 3	 0.049756	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Autosomes	K = 5	 0.001619	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Allosome	K = 4	 0.024178	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 5	 0.001081	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 2	-0.005462	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 4	 0.021376	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 4	-0.009170	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 6	-0.049586	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 2	-0.004677	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 3	-0.037463	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 3	 0.021896	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Allosome	K = 3	 0.026116	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 2	-0.007278	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 5	 0.000688	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 7	 0.022118	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 3	-0.004871	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 2	-0.046934	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Allosome	K = 5	-0.052483	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 4	 0.049208	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Autosomes	K = 7	 0.003756	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 2	-0.078901	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 3	 0.001328	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 3	 0.000970	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 5	-0.007171	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 6	-0.038206	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 2	-0.026939	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 7	-0.005051	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 2	-0.006949	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 3	-0.002577	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 5	 0.000338	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Allosome	K = 4	-0.003470	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 4	 0.055625	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Allosome	K = 7	-0.047751	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Allosome	K = 5	 0.004171	Individual
Crotone510	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_06	Utrecht_08	Allosome	K = 6	 0.061014	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 7	-0.000664	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Autosomes	K = 6	-0.000074	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 5	-0.013224	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Autosomes	K = 2	-0.011792	Individual
Crotone500	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_02	Utrecht_08	Autosomes	K = 3	-0.000405	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Allosome	K = 2	-0.014472	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 4	 0.001409	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 4	 0.000673	Individual
Crotone501	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_03	Utrecht_08	Autosomes	K = 4	 0.001171	Individual
Crotone498	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_01	Utrecht_08	Autosomes	K = 6	 0.000585	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 3	-0.029308	Individual
Crotone505	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_05	Utrecht_08	Autosomes	K = 3	 0.001527	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Allosome	K = 2	-0.019521	Individual
Crotone518	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_10	Utrecht_08	Allosome	K = 6	 0.051872	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Allosome	K = 5	-0.040524	Individual
Crotone514	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_08	Utrecht_08	Autosomes	K = 3	 0.000534	Individual
Crotone512	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_07	Utrecht_08	Autosomes	K = 4	 0.001641	Individual
Crotone517	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_09	Utrecht_08	Autosomes	K = 2	-0.005651	Individual
Crotone502	PDOM2022NLD0048F	Crotone	Utrecht	Crotone_04	Utrecht_08	Allosome	K = 7	-0.009194	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Allosome	K = 5	 0.003325	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Autosomes	K = 6	 0.003757	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Allosome	K = 6	-0.026413	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Autosomes	K = 2	-0.002378	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 7	 0.012550	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Autosomes	K = 2	-0.008749	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Autosomes	K = 2	-0.010484	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Autosomes	K = 6	 0.001614	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 3	-0.004237	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Allosome	K = 2	-0.001484	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Autosomes	K = 5	 0.002619	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Autosomes	K = 6	-0.006407	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Autosomes	K = 3	 0.001683	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 2	 0.017663	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 2	 0.012306	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 4	-0.006966	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Allosome	K = 2	-0.026935	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Autosomes	K = 4	-0.000680	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 3	 0.013605	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Autosomes	K = 4	 0.004193	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Allosome	K = 4	-0.002374	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Autosomes	K = 4	-0.006905	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Autosomes	K = 7	-0.003372	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 6	-0.003374	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Allosome	K = 4	-0.041620	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 3	 0.001568	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Allosome	K = 7	 0.022024	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Allosome	K = 6	 0.028180	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 2	-0.005000	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Autosomes	K = 5	 0.004702	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Autosomes	K = 7	-0.000034	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 4	 0.007375	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Autosomes	K = 2	-0.007972	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Autosomes	K = 6	 0.007120	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 3	 0.001427	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Autosomes	K = 4	-0.003632	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 6	 0.016973	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Allosome	K = 4	-0.027863	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Autosomes	K = 4	-0.001126	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 2	-0.010628	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Allosome	K = 3	 0.000960	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 2	-0.005744	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Allosome	K = 4	-0.011910	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Allosome	K = 7	-0.033452	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 3	 0.034225	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 7	 0.008852	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 4	 0.027593	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Allosome	K = 3	-0.005285	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Autosomes	K = 5	-0.003122	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 4	 0.000840	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Autosomes	K = 6	-0.000291	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Autosomes	K = 7	-0.003821	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Allosome	K = 5	-0.004384	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Allosome	K = 7	 0.000518	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 7	 0.002012	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 2	-0.000380	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Autosomes	K = 7	 0.005058	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Autosomes	K = 6	 0.000322	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Autosomes	K = 4	 0.006746	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Allosome	K = 6	-0.010331	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Allosome	K = 6	 0.002901	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 4	-0.004215	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 5	 0.001900	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 5	 0.008480	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Allosome	K = 3	 0.001148	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 3	 0.006840	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Autosomes	K = 5	-0.006512	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Autosomes	K = 7	 0.002496	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Allosome	K = 3	-0.030633	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Autosomes	K = 3	-0.007087	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 7	-0.024338	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 7	-0.005281	Individual
Crotone514	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_08	Utrecht_09	Autosomes	K = 3	-0.000642	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 7	 0.034027	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Autosomes	K = 5	-0.000866	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 4	-0.000073	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Autosomes	K = 3	-0.003585	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Autosomes	K = 5	 0.007501	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Allosome	K = 7	-0.001144	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Autosomes	K = 5	-0.003544	Individual
Crotone517	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_09	Utrecht_09	Allosome	K = 7	-0.008423	Individual
Crotone510	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_06	Utrecht_09	Allosome	K = 6	 0.011678	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Allosome	K = 4	 0.022719	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 6	-0.020915	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Allosome	K = 2	-0.034158	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Allosome	K = 4	-0.004719	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 6	 0.037325	Individual
Crotone505	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_05	Utrecht_09	Allosome	K = 5	 0.019047	Individual
Crotone500	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_02	Utrecht_09	Autosomes	K = 7	-0.006188	Individual
Crotone512	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_07	Utrecht_09	Autosomes	K = 3	-0.001810	Individual
Crotone518	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_10	Utrecht_09	Autosomes	K = 3	 0.006530	Individual
Crotone498	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_01	Utrecht_09	Allosome	K = 5	-0.020343	Individual
Crotone501	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_03	Utrecht_09	Allosome	K = 5	 0.033729	Individual
Crotone502	PDOM2022NLD0072M	Crotone	Utrecht	Crotone_04	Utrecht_09	Autosomes	K = 6	 0.001783	Individual
